"","SAMPLE_ID","SumOfLength.cm.","SumOfProjArea.cm2.","SumOfSurfArea.cm2.","SumOfAvgDiam.mm.","SumOfRootVolume.cm3.","STEM","COTS_TOTAL","LEAF_TOTAL","Total.Of.PROJ_AREA_AG","LEAF","LEAVES_TOTAL","TRANSP_DATE","GERM_ID","COLOR","TLD","HD","H_num_og","HT","L_num","C_num","PWF","L.SFW","CWS","CWD","LWS","LWD","SWS","SWD","RWF","RWD","LWF_A","LWS_A","LWD_A","LWF_B","LWS_B","LWD_B","BWF_A","BWS_A","BWD_A","SWF_A","SWD_A","NOTES","AVG_SEED_WEIGHT","SPECIES","LOCATION_CODE","POP_CODE","SAMPLE_NUM","H_num","LETTER","POP_ID","GrowthForm","LWD_tmp","RWD_tmp","SLA","LW_Max_A","LW_Max_B","BW_Max","LW_Max_Sum","Grass_LW_Max","LDMC","SRL","RDMC","RTD","RMR","Above_weight_sum","Tot_weight_sum","Days"
"538","PLPA_AZC_TC_4_H2_O",67.5469,2.1452,6.7395,0.3176,0.054,NA,0,0,4.1634,NA,4.1634,"8/15","B6","O","8/23","9/10",2,10.4,5,1,0.1519,0.1179,0.0103,0.0013,0.0914,0.0087,0.0037,2e-04,0.0251,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","4","H2","O","PLPA_AZC_TC","FORB",0.0087,0.0013,47.8551724137931,NA,NA,NA,NA,0.1179,0.0951859956236324,51.9591538461538,0.051792828685259,0.0240740740740741,0.11304347826087,0.0102,0.0115,"24"
"539","PLPA_AZC_TC_5_H3_G",384.0901,12.8094,40.2418,0.3335,0.336,NA,0,2.2416,15.7589,2.2416,13.5173,"8/15","B8","G","8/23","9/26",3,13.5,10,2,0.878,0.5544,NA,NA,0.5523,0.0711,NA,NA,0.1825,0.0161,0.09,0.0935,0.0104,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","5","H3","G","PLPA_AZC_TC","FORB",0.0711,0.0161,19.0116736990155,0.0935,NA,NA,0.0935,0.5544,0.111229946524064,23.8565279503106,0.0882191780821918,0.0479166666666667,0.164959016393443,0.0815,0.0976,"42"
"540","PLPA_AZC_TC_6_H4_G",11311.7841,267.6954,840.9898,1.206,5.059,NA,0,30.9625,30.9625,NA,0,"8/15","B11","G","8/23","11/8",4,15.8,NA,NA,17.116,10.0125,NA,NA,10.1236,1.2496,NA,NA,4.4409,0.427,0.1063,0.1097,0.0145,0.0788,0.084,0.0095,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","6","H4","G","PLPA_AZC_TC","FORB",1.2496,0.427,129.010416666667,0.1097,0.084,NA,0.1937,10.1236,0.123902942694889,26.4912976580796,0.09615168096557,0.0844040324174738,0.251087851346584,1.2736,1.7006,"84"
"541","PLPA_AZC_TC_7_H2_O",106.0185,3.3014,10.3715,0.3114,0.081,NA,0,0,4.6144,NA,4.6144,"8/15","C7","O","8/23","9/10",2,8,5,2,0.1472,0.1114,0.0064,0,0.0996,0.0089,0.0034,1e-04,0.0345,0.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","7","H2","O","PLPA_AZC_TC","FORB",0.0089,0.0021,51.8471910112359,NA,NA,NA,NA,0.1114,0.0893574297188755,50.485,0.0608695652173913,0.0259259259259259,0.189189189189189,0.009,0.0111,"24"
"542","PLPA_AZC_TC_8_H3_G",322.7,10.7314,33.7138,0.3326,0.28,NA,0,2.6005,11.7462,2.6005,9.1457,"8/15","C9","G","8/23","9/26",3,10.8,7,2,0.5674,0.329,NA,NA,0.4216,0.0473,NA,NA,0.1373,0.0158,0.072,0.0825,0.0098,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","8","H3","G","PLPA_AZC_TC","FORB",0.0473,0.0158,19.3355179704017,0.0825,NA,NA,0.0825,0.4216,0.118787878787879,20.4240506329114,0.115076474872542,0.0564285714285714,0.216735253772291,0.0571,0.0729,"42"
"543","PLPA_AZC_TC_9_H4_O",4152.4147,100.8568,316.8511,0.2429,1.924,NA,0,29.6336,29.6336,NA,0,"8/15","D7","O","8/23","11/7",4,14.6,102,0,7.2985,4.8547,NA,NA,4.7661,0.551,NA,NA,NA,0.1069,0.1007,0.096,0.0141,0.0521,0.0528,0.0059,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","9","H4","O","PLPA_AZC_TC","FORB",0.551,0.1069,148.168,0.1007,0.0528,NA,0.1535,4.8547,0.130293159609121,38.8439167446211,NA,0.0555613305613306,0.157692875055318,0.571,0.6779,"84"
"544","PLPA_AZNE_HB_1_H1_B",8.3837,0.2492,0.7828,0.2972,0.006,NA,0,0,0.6985,NA,0.6985,"8/16","A1","B","8/23","8/25",1,1.8,2,2,0.0106,0.0084,NA,NA,0.0108,6e-04,NA,NA,0.0024,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","1","H1","B","PLPA_AZNE_HB","FORB",6e-04,7e-04,116.416666666667,NA,NA,NA,NA,0.0108,0.0555555555555555,11.9767142857143,0.291666666666667,0.116666666666667,0.538461538461538,6e-04,0.0013,"10"
"545","PLPA_AZNE_HB_1_H1_R",13.5997,0.3619,1.1369,0.2661,0.008,NA,0,0,0.5289,NA,0.5289,"8/16","","R","8/23","8/25",1,1.8,2,2,0.0118,0.0063,NA,NA,0.0061,5e-04,NA,NA,0.0027,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","1","H1","R","PLPA_AZNE_HB","FORB",5e-04,9e-04,105.78,NA,NA,NA,NA,0.0063,0.0819672131147541,15.1107777777778,0.333333333333333,0.1125,0.642857142857143,5e-04,0.0014,"10"
"546","PLPA_AZNE_HB_10_H2_R",20.9736,0.6076,1.9088,0.2897,0.014,NA,0,0,4.12,NA,4.12,"8/16","B9","R","8/23","9/11",2,4.2,6,2,0.0891,0.0616,NA,NA,0.0908,0.0069,NA,NA,0.011,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","10","H2","R","PLPA_AZNE_HB","FORB",0.0069,8e-04,59.7101449275362,NA,NA,NA,NA,0.0908,0.0759911894273128,26.217,0.0727272727272727,0.0571428571428571,0.103896103896104,0.0069,0.0077,"24"
"547","PLPA_AZNE_HB_14_H3_B",259.5899,7.826,24.5863,0.3015,0.185,NA,0,1.1746,14.1896,1.1746,13.015,"8/16","C5","B","8/23","9/27",3,4.4,20,0,0.4459,0.2923,NA,NA,0.2958,0.039,NA,NA,0.0902,0.0062,0.0135,0.0133,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","14","H3","B","PLPA_AZNE_HB","FORB",0.039,0.0062,33.3717948717949,0.0135,NA,NA,0.0135,0.2958,0.125925925925926,41.8693387096774,0.0687361419068736,0.0335135135135135,0.132196162046908,0.0407,0.0469,"42"
"548","PLPA_AZNE_HB_15_H4_B",2263.4501,40.7121,127.9008,0.1799,0.575,NA,0,5.1916,5.1916,5.1916,0,"8/16","C7","B","8/23","11/9",4,6,NA,0,3.084,1.8816,NA,NA,1.3393,0.3119,NA,NA,0.674,0.0597,0.0279,0.0293,0.0044,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","15","H4","B","PLPA_AZNE_HB","FORB",0.3119,0.0597,117.990909090909,0.0293,NA,NA,0.0293,1.8816,0.150170648464164,37.9137370184255,0.0885756676557864,0.103826086956522,0.158776595744681,0.3163,0.376,"84"
"549","PLPA_AZNE_HB_2_H1_B",13.3332,0.3718,1.168,0.2789,0.008,NA,0,0,0.5121,NA,0.5121,"8/16","A3","B","8/23","8/25",1,2.6,4,2,0.0133,0.0065,NA,NA,0.0079,8e-04,NA,NA,0.0031,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","2","H1","B","PLPA_AZNE_HB","FORB",8e-04,0.0012,64.0125,NA,NA,NA,NA,0.0079,0.10126582278481,11.111,0.387096774193548,0.15,0.6,8e-04,0.002,"10"
"550","PLPA_AZNE_HB_2_H1_R",5.4231,0.1735,0.5452,0.32,0.004,NA,0,0,0.551,NA,0.551,"8/16","A4","R","8/23","8/25",1,2.5,4,2,0.0119,0.0069,NA,NA,0.0109,5e-04,NA,NA,0.0019,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","2","H1","R","PLPA_AZNE_HB","FORB",5e-04,6e-04,110.2,NA,NA,NA,NA,0.0109,0.0458715596330275,9.0385,0.315789473684211,0.15,0.545454545454546,5e-04,0.0011,"10"
"551","PLPA_AZNE_HB_4_H3_R",191.0657,5.1861,16.2927,0.2714,0.111,NA,0,1.2085,12.3911,1.2085,11.1826,"8/16","A9","R","8/23","9/27",3,4.8,20,0,0.3354,0.2821,NA,NA,0.2566,0.0328,NA,NA,0.0654,0.004,0.0138,0.0135,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","4","H3","R","PLPA_AZNE_HB","FORB",0.0328,0.004,34.0932926829268,0.0138,NA,NA,0.0138,0.2821,0.130434782608696,47.766425,0.0611620795107034,0.036036036036036,0.103626943005181,0.0346,0.0386,"42"
"552","PLPA_AZNE_HB_5_H2_B",22.4077,0.6535,2.053,0.2916,0.015,NA,0,0,3.1478,NA,3.1478,"8/16","A10","B","8/23","9/10",2,3.9,10,2,0.1157,0.0953,0.005,NA,0.0692,0.0068,0.0015,0,0.0066,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","5","H2","B","PLPA_AZNE_HB","FORB",0.0068,9e-04,46.2911764705882,NA,NA,NA,NA,0.0953,0.0982658959537572,24.8974444444444,0.136363636363636,0.06,0.116883116883117,0.0068,0.0077,"24"
"553","PLPA_AZNE_HB_6_H2_R",22.5229,0.6817,2.1415,0.3027,0.016,NA,0,0,3.7109,NA,3.7109,"8/16","B1","R","8/23","9/10",2,3.7,8,2,0.0966,0.0757,0.0053,3e-04,0.0593,0.0063,0.0017,0,0.0068,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","6","H2","R","PLPA_AZNE_HB","FORB",0.0063,7e-04,58.9031746031746,NA,NA,NA,NA,0.0757,0.106239460370995,32.1755714285714,0.102941176470588,0.04375,0.0958904109589041,0.0066,0.0073,"24"
"554","PLPA_AZNE_HB_8_H3_B",73.5407,2.1786,6.8443,0.2962,0.051,NA,0,1.1122,12.0583,1.1122,10.9461,"8/16","B4","B","8/23","9/27",3,5.5,14,0,0.3406,0.3121,NA,NA,0.2353,0.0284,NA,NA,0.0292,0.0022,0.0231,0.0216,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","8","H3","B","PLPA_AZNE_HB","FORB",0.0284,0.0022,38.5426056338028,0.0231,NA,NA,0.0231,0.3121,0.0692640692640693,33.4275909090909,0.0753424657534247,0.0431372549019608,0.0683229813664596,0.03,0.0322,"42"
"555","PLPA_AZNE_HB_9_H2_B",23.4129,0.6646,2.088,0.2839,0.015,NA,0,0,4.3729,NA,4.3729,"8/16","B6","B","8/23","9/11",2,4.4,9,2,0.0678,0.0625,NA,NA,0.0758,0.0051,NA,NA,0.0067,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","9","H2","B","PLPA_AZNE_HB","FORB",0.0051,3e-04,85.7431372549019,NA,NA,NA,NA,0.0758,0.0672823218997362,78.043,0.0447761194029851,0.02,0.0555555555555555,0.0051,0.0054,"24"
"556","PLPA_COSW_UP_1_H1_B",10.4022,0.305,0.9582,0.2932,0.007,NA,0,0,0.4815,NA,0.4815,"8/16","A1","B","8/23","8/25",1,2,3,2,0.0125,0.0072,NA,NA,0.0091,0.00055,NA,NA,0.0035,0.00024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","1","H1","B","PLPA_COSW_UP","FORB",0.00055,0.00024,87.5454545454545,NA,NA,NA,NA,0.0091,0.0604395604395604,43.3425,0.0685714285714286,0.0342857142857143,0.30379746835443,0.00055,0.00079,"10"
"557","PLPA_COSW_UP_1_H1_R",7.9933,0.2571,0.8076,0.3216,0.006,NA,0,0,0.4655,NA,0.4655,"8/16","A2","R","8/23","8/25",1,2.3,2,2,0.0104,0.007,NA,NA,0.0079,5e-04,NA,NA,0.0024,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","1","H1","R","PLPA_COSW_UP","FORB",5e-04,1e-04,93.1,NA,NA,NA,NA,0.0079,0.0632911392405063,79.933,0.0416666666666667,0.0166666666666667,0.166666666666667,5e-04,6e-04,"10"
"558","PLPA_COSW_UP_10_H2_B",17.9061,0.5213,1.6378,0.2911,0.012,NA,0.2658,0,4.6061,NA,4.3403,"8/16","B11","B","8/23","9/10",2,4.1,6,NA,0.1204,0.1066,0.0051,6e-04,0.0826,0.0071,0.0012,0,0.0057,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probably 2 cot, but none indicated on datasheet",0.001145,"PLPA","COSW","UP","10","H2","B","PLPA_COSW_UP","FORB",0.0071,7e-04,61.130985915493,NA,NA,NA,NA,0.1066,0.085956416464891,25.5801428571429,0.12280701754386,0.0583333333333333,0.0833333333333333,0.0077,0.0084,"24"
"559","PLPA_COSW_UP_11_H3_R",299.2803,9.0236,28.3486,0.3015,0.214,NA,0,1.4295,18.7736,1.4295,17.3441,"8/16","C4","R","8/23","9/27",3,2.9,15,0,0.6819,0.502,NA,NA,0.3434,0.0606,NA,NA,0.1252,0.0101,0.0304,0.0313,0.0035,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","11","H3","R","PLPA_COSW_UP","FORB",0.0606,0.0101,28.6206270627063,0.0313,NA,NA,0.0313,0.502,0.111821086261981,29.6317128712871,0.0806709265175719,0.047196261682243,0.136118598382749,0.0641,0.0742,"42"
"560","PLPA_COSW_UP_15_H3_R",248.2647,7.3707,23.1557,0.2969,0.172,NA,0,1.091,16.0265,1.091,14.9355,"8/16","D3","R","8/23","9/27",3,6.4,21,0,0.5262,0.4345,NA,NA,0.4182,0.0498,NA,NA,0.0908,0.007,0.0209,0.0208,0.0024,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","15","H3","R","PLPA_COSW_UP","FORB",0.0498,0.007,29.9909638554217,0.0209,NA,NA,0.0209,0.4345,0.114832535885167,35.4663857142857,0.0770925110132159,0.0406976744186047,0.118243243243243,0.0522,0.0592,"42"
"561","PLPA_COSW_UP_16_H4_R",4721.257,95.5909,300.3077,0.4322,1.531,NA,0,11.5726,11.5726,NA,0,"8/16","D5","R","8/23","11/14",4,7.1,230,0,5.5943,3.9332,NA,NA,3.5575,0.5645,NA,NA,1.314,0.1057,0.0278,0.0289,0.0047,0.0426,0.0444,0.0072,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","16","H4","R","PLPA_COSW_UP","FORB",0.5645,0.1057,97.2487394957983,0.0289,0.0444,NA,0.0733,3.9332,0.162346521145975,44.6665752128666,0.080441400304414,0.0690398432397126,0.15496261545228,0.5764,0.6821,"84"
"562","PLPA_COSW_UP_17_H4_B",NA,NA,NA,NA,NA,NA,0,7.6742,7.6742,NA,0,"8/16","D7","B","8/23","11/13",4,7,174,0,4.4554,3.5514,NA,NA,3.7009,0.5215,NA,NA,0.835,0.0964,0.0162,0.018,0.0032,0.0157,0.0178,0.0026,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","17","H4","B","PLPA_COSW_UP","FORB",0.5215,0.0964,132.313793103448,0.018,0.0178,NA,0.0358,3.7009,0.162011173184358,NA,0.115449101796407,NA,0.154561487894821,0.5273,0.6237,"84"
"563","PLPA_COSW_UP_2_H1_B",18.6557,0.5287,1.6611,0.2834,0.012,NA,0,0,0.6909,NA,0.6909,"8/16","A3","B","8/23","8/25",1,2.5,4,2,0.0174,0.0063,NA,NA,0.0126,0.0012,NA,NA,0.0048,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","2","H1","B","PLPA_COSW_UP","FORB",0.0012,8e-04,57.575,NA,NA,NA,NA,0.0126,0.0952380952380952,23.319625,0.166666666666667,0.0666666666666667,0.4,0.0012,0.002,"10"
"564","PLPA_COSW_UP_2_H1_R",14.4675,0.4609,1.448,0.3186,0.012,NA,0,0,0.3713,NA,0.3713,"8/16","A4","R","8/23","8/25",1,1.7,2,2,0.0115,0.0116,NA,NA,0.0087,8e-04,NA,NA,0.0043,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","2","H1","R","PLPA_COSW_UP","FORB",8e-04,0.001,46.4125,NA,NA,NA,NA,0.0116,0.0919540229885058,14.4675,0.232558139534884,0.0833333333333333,0.555555555555556,8e-04,0.0018,"10"
"565","PLPA_COSW_UP_5_H2_B",21.0417,0.6719,2.1108,0.3193,0.017,NA,0.2343,0,9.931,NA,9.6967,"8/16","A11","B","8/23","9/11",2,4.8,11,2,0.1252,0.114,NA,NA,0.1415,0.01,NA,NA,0.0097,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","5","H2","B","PLPA_COSW_UP","FORB",0.01,6e-04,96.967,NA,NA,NA,NA,0.1415,0.0706713780918728,35.0695,0.0618556701030928,0.0352941176470588,0.0566037735849057,0.01,0.0106,"24"
"566","PLPA_COSW_UP_6_H2_B",52.3357,1.5828,4.9724,0.6051,0.038,NA,0.2175,0,0.2175,NA,0,"8/16","B1","B","8/23","9/11",2,5.7,7,2,0.1173,0.0998,NA,NA,0.1144,0.0087,NA,NA,0.0096,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","6","H2","B","PLPA_COSW_UP","FORB",0.0087,7e-04,0,NA,NA,NA,NA,0.1144,0.076048951048951,74.7652857142857,0.0729166666666667,0.0184210526315789,0.074468085106383,0.0087,0.0094,"24"
"567","PLPA_COSW_UP_7_H3_B",206.0401,6.0786,19.0966,0.295,0.141,NA,0.348,1.4957,19.4338,1.4957,17.5901,"8/16","B3","B","8/23","9/27",3,6.1,14,0,0.6461,0.4343,NA,NA,0.3969,0.0519,NA,NA,0.069,0.0064,0.0294,0.0318,0.0038,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","7","H3","B","PLPA_COSW_UP","FORB",0.0519,0.0064,33.8922928709056,0.0318,NA,NA,0.0318,0.4343,0.119496855345912,32.193765625,0.0927536231884058,0.0453900709219858,0.103059581320451,0.0557,0.0621,"42"
"568","PLPA_COSW_UP_8_H4_R",1661.7736,32.2591,101.345,0.1941,0.492,NA,0,8.2225,8.2225,NA,0,"8/16","B7","R","8/23","11/9",4,5.9,122,0,NA,2.352,NA,NA,2.441,0.4704,NA,NA,0.3976,0.0658,0.0257,0.0277,0.0048,0.0213,0.0099,0.0041,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","8","H4","R","PLPA_COSW_UP","FORB",0.4704,0.0658,92.3876404494382,0.0277,0.0213,NA,0.049,2.441,0.181632653061224,25.2549179331307,0.165492957746479,0.133739837398374,0.120711796000734,0.4793,0.5451,"84"
"569","PLPA_COSW_UP_9_H2_R",14.7388,0.4268,1.3409,0.2896,0.01,NA,0.2047,0,1.8483,NA,1.6436,"8/16","B10","R","8/23","9/10",2,4.5,7,2,0.1074,0.0795,0.0046,NA,0.0676,0.0056,0.001,0,0.0067,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cot + leaf in LWD",0.001145,"PLPA","COSW","UP","9","H2","R","PLPA_COSW_UP","FORB",0.0056,6e-04,29.35,NA,NA,NA,NA,0.0795,0.0828402366863905,24.5646666666667,0.0895522388059701,0.06,0.0967741935483871,0.0056,0.0062,"24"
"570","PLPA_UTNE_BWR_1_H1_B",7.8577,0.2227,0.6997,0.2834,0.005,NA,0,0,0.4018,NA,0.4018,"8/16","A1","B","8/23","8/25",1,2,2,2,0.0071,0.0054,NA,NA,0.0061,4e-04,NA,NA,0.0041,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","1","H1","B","PLPA_UTNE_BWR","FORB",4e-04,0.001,100.45,NA,NA,NA,NA,0.0061,0.0655737704918033,7.8577,0.24390243902439,0.2,0.714285714285714,4e-04,0.0014,"10"
"571","PLPA_UTNE_BWR_1_H1_R",10.0307,0.3179,0.9987,0.3169,0.008,NA,0,0,0.5374,NA,0.5374,"8/16","A3","R","8/23","8/25",1,2.9,2,2,0.0111,0.0071,NA,NA,0.0071,6e-04,NA,NA,0.0023,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","1","H1","R","PLPA_UTNE_BWR","FORB",6e-04,2e-04,89.5666666666667,NA,NA,NA,NA,0.0071,0.0845070422535211,50.1535,0.0869565217391304,0.025,0.25,6e-04,8e-04,"10"
"572","PLPA_UTNE_BWR_10_H2_B",31.4013,0.9642,3.0291,0.3071,0.023,NA,0,0,2.7403,NA,2.7403,"8/16","D6","B","8/23","9/10",2,4,6,0,0.0673,0.0532,0.0052,1e-04,0.0437,0.0039,0.0014,0,0.0072,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","10","H2","B","PLPA_UTNE_BWR","FORB",0.0039,8e-04,70.2641025641026,NA,NA,NA,NA,0.0532,0.0892448512585812,39.251625,0.111111111111111,0.0347826086956522,0.166666666666667,0.004,0.0048,"24"
"573","PLPA_UTNE_BWR_10_H2_R",4.1729,0.1376,0.4322,0.3297,0.004,NA,0,0,1.5825,NA,1.5825,"8/16","D7","R","8/23","9/10",2,3.6,5,0,0.0437,0.0318,0.0023,0,0.0262,0.002,0.0012,0,0.0019,0.000177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","10","H2","R","PLPA_UTNE_BWR","FORB",0.002,0.000177,79.125,NA,NA,NA,NA,0.0318,0.0763358778625954,23.5757062146893,0.0931578947368421,0.04425,0.0813045475424897,0.002,0.002177,"24"
"574","PLPA_UTNE_BWR_11_H2_B",19.7797,0.5486,1.7235,0.2774,0.012,NA,0,0,3.9715,NA,3.9715,"8/16","D8","B","8/23","9/11",2,6.5,8,2,0.0891,0.0759,NA,NA,0.0799,0.0051,NA,NA,0.0063,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","11","H2","B","PLPA_UTNE_BWR","FORB",0.0051,3e-04,77.8725490196078,NA,NA,NA,NA,0.0799,0.0638297872340426,65.9323333333333,0.0476190476190476,0.025,0.0555555555555555,0.0051,0.0054,"24"
"575","PLPA_UTNE_BWR_11_H2_R",17.6885,0.5674,1.7827,0.3208,0.014,NA,0,0,3.8307,NA,3.8307,"8/16","D9","R","8/23","9/11",2,5.6,6,2,0.083,0.0694,NA,NA,0.0805,0.0058,NA,NA,0.0079,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cot + leaf in LWS and LWD",0.0010075,"PLPA","UTNE","BWR","11","H2","R","PLPA_UTNE_BWR","FORB",0.0058,7e-04,66.0465517241379,NA,NA,NA,NA,0.0805,0.0720496894409938,25.2692857142857,0.0886075949367088,0.05,0.107692307692308,0.0058,0.0065,"24"
"576","PLPA_UTNE_BWR_12_H4_B",NA,NA,NA,NA,NA,NA,0,7.1362,7.1362,NA,0,"9/28","G1","B","10/3","12/27",4,4.5,21,0,NA,0.2096,NA,NA,NA,0.0324,NA,NA,NA,NA,0.0123,0.0128,0.0021,0.0086,0.0096,6e-04,NA,NA,NA,NA,NA,"Late H4 (6 days); Still need roots data (roots not cleaned yet 1/8/18); A - big, B - small",0.0010075,"PLPA","UTNE","BWR","12","H4","B","PLPA_UTNE_BWR","FORB",0.0324,NA,264.303703703704,0.0128,0.0096,NA,0.0224,0.2096,0.120535714285714,NA,NA,NA,NA,0.0351,0.0351,"84"
"577","PLPA_UTNE_BWR_14_H3_B",50.0785,1.4043,4.4117,0.2804,0.031,NA,0,0,1.5363,NA,1.5363,"9/28","G3","B","10/3","11/3",3,0.8,5,2,0.0351,0.0206,NA,NA,0.0202,0.0022,NA,NA,0.0041,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cot + leaf in LWS and LWD",0.0010075,"PLPA","UTNE","BWR","14","H3","B","PLPA_UTNE_BWR","FORB",0.0022,9e-04,69.8318181818182,NA,NA,NA,NA,0.0206,0.108910891089109,55.6427777777778,0.219512195121951,0.0290322580645161,0.290322580645161,0.0022,0.0031,"42"
"578","PLPA_UTNE_BWR_2_H1_B",7.7426,0.2551,0.8015,0.3295,0.007,NA,0,0,0.6569,NA,0.6569,"8/16","A12","B","8/23","8/25",1,3.4,2,2,0.0129,0.0096,NA,NA,0.0101,9e-04,NA,NA,0.0026,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","2","H1","B","PLPA_UTNE_BWR","FORB",9e-04,1e-04,72.9888888888889,NA,NA,NA,NA,0.0101,0.0891089108910891,77.426,0.0384615384615385,0.0142857142857143,0.1,9e-04,0.001,"10"
"579","PLPA_UTNE_BWR_2_H1_R",14.6475,0.4274,1.3427,0.2918,0.01,NA,0,0,0.7398,NA,0.7398,"8/16","B1","R","8/23","8/25",1,3.8,3,2,0.0218,0.018,NA,NA,0.0211,0.00126,NA,NA,0.0045,0.00023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","2","H1","R","PLPA_UTNE_BWR","FORB",0.00126,0.00023,58.7142857142857,NA,NA,NA,NA,0.0211,0.0597156398104265,63.6847826086957,0.0511111111111111,0.023,0.154362416107383,0.00126,0.00149,"10"
"580","PLPA_UTNE_BWR_4_H3_R",42.2389,1.1818,3.7127,0.2798,0.026,NA,0,0,8.1771,NA,8.1771,"8/16","B10","R","8/23","9/27",3,4.4,13,0,0.2512,0.168,NA,NA,NA,0.0195,NA,NA,0.0074,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","4","H3","R","PLPA_UTNE_BWR","FORB",0.0195,0.0012,41.9338461538461,NA,NA,NA,NA,0.168,NA,35.1990833333333,0.162162162162162,0.0461538461538461,0.0579710144927536,0.0195,0.0207,"42"
